,Meta,Meta,early Ana,Ana,late Ana,late Ana
Number,T0243.7,T0243.5,T0243.4,T0208.1,T0275_10,T0369_8
all,3662,3812,7011,3317,1511,1306
closer 250nm,1402,1038,6105,2675,1003,801
further,2260,2774,906,642,508,505
,,,,,,
,length,length,length,length,length,length
,1664.5754,8620.3975,2659.8535,3840.0559,3788.7971,12984.087
,1323.7401,1551.2416,2456.1829,1152.9,6389.9072,3984.9099
,1548.9054,2852.0833,9685.3682,7765.8833,4153.5605,1905.7773
,1414.7571,2151.5881,1737.7607,3181.4216,24984.631,7853.5225
,1758.8123,1465.7451,564.08386,1660.5887,8096.938,3141.1157
,1293.3127,1117.6987,12680.921,3116.1858,18973.613,1522.9785
,1095.9338,847.35974,2234.2085,2453.1431,10364.854,4242.8296
,809.47046,3362.4446,516.68945,1718.8093,9642.9297,5521.2236
,23457.59,2279.9824,1729.9678,1084.6292,11274.728,1713.8534
,1425.9166,6116.207,1997.2515,2558.0537,12394.814,10244.89
,1449.1624,2178.8696,1044.9822,1548.9375,6527.2075,13934.055
,639.90796,4558.3247,1889.0372,1639.4989,7168.6484,10449.337
,2795.4084,3013.802,1942.2222,2048.6318,16699.404,933.26166
,2029.4554,2819.6018,2554.2908,1623.3085,3533.0713,7062.2563
,1573.3905,13754.22,1439.3955,513.92737,5793.0405,4748.9897
,1079.6245,709.42017,2416.7639,1602.861,11769.593,4320.9082
,955.48065,2246.4709,3079.8408,2064.3765,8903.6162,2101.4502
,1762.0785,6745.7773,1047.592,536.53979,4176.2324,3955.9939
,3311.6653,827.34821,3782.7432,1596.0608,1525.2275,3077.728
,2909.1641,8735.4551,3851.0156,797.50146,1004.5674,3037.9438
,7283.0083,7794.127,3975.0955,399.53207,5765.625,4744.4146
,1436.4,10006.091,1842.2932,1383.9006,4961.2002,1961.046
,2762.6133,1634.696,1832.249,1322.5502,6867.0591,8114.5996
,4166.9355,11467.221,572.15613,596.03162,9866.8545,929.48334
,2183.9084,28855.855,316.71243,1249.178,9596.0693,1655.3179
,1437.4604,6743.625,1925.2675,7734.4966,3328.8555,2839.199
,3049.1067,17869.68,434.60675,7214.0898,3735.5212,2360.1055
,1478.0217,6969.8481,479.01541,9917.7031,8845.4453,5861.7539
,948.08765,5593.2212,8389.2588,9512.8096,1664.6306,1413.8502
,7328.0366,2726.6211,491.44406,1122.1848,11390.084,10024.921
,4292.8608,7529.3823,2444.4419,4845.4272,4416.8774,19664.93
,5942.3228,6173.9951,618.51361,424.51331,6397.3965,4765.3701
,823.53058,16417.25,477.09702,11267.648,2304.9924,11529.005
,1258.6188,2456.7058,1190.9731,1697.6052,8520.5098,2605.1155
,4489.9937,12022.339,580.0968,1411.7209,9506.1465,3628.2236
,1373.1305,3120.7979,388.37192,2080.5579,1217.9445,6774.2266
,1339.3027,17774.506,403.30826,2063.386,13388.322,4237.9888
,10538.623,8908.0986,600.55457,911.72821,2624.9216,5143.9678
,1884.0459,1087.5405,908.08063,3268.1807,8059.9521,2048.636
,1464.7227,3696.6653,3592.5139,1731.2324,2461.7419,14629.72
,1957.2288,9956.2334,9718.9385,705.52148,7618.6455,4676.4556
,1334.0496,4411.8428,11582.12,711.90125,8121.0215,13184.585
,1488.0559,11449.786,8521.7559,616.68347,9688.4561,2850.1472
,1690.5385,2717.9868,9236.9141,1343.0205,10797.225,2585.49
,1711.085,5941.0327,13263.104,1160.0028,6582.2266,6467.1289
,1683.2173,7605.7783,12846.393,1930.9403,4600.2788,2535.9871
,5779.1016,910.20691,7812.854,1129.4718,6466.7925,4124.8052
,2464.7368,2193.8367,7418.3496,5226.249,14490.482,1425.9497
,5839.0518,11432.239,16713.344,1007.2878,4663.3091,1419.2754
,12175.461,6143.8525,17487.861,3710.4495,5871.2041,3350.1528
,860.77686,5934.2803,6295.0947,864.69574,9924.377,8968.1357
,1163.5255,8367.1826,7119.4556,1293.8173,4636.3145,1467.2518
,1335.1769,2202.2668,4443.2363,881.2063,4695.2432,7375.1519
,1474.4561,2544.6602,15314.528,2551.8503,11567.635,1924.6619
,1112.4858,2466.5586,7515.9141,1651.7528,13772.87,20770.568
,537.25513,3959.4663,12936.285,1527.6809,11420.718,821.12866
,464.35468,2311.6035,6654.9746,3587.2488,10236.938,5696.5786
,1577.8685,1143.8719,13121.727,1590.3423,1136.9108,1721.8069
,3531.0125,13188.597,4728.0337,1477.5717,6519.0947,4777.6738
,1182.0322,5082.9624,13184.779,1009.7214,2918.2129,6372.5317
,1768.0771,2123.0166,12014.466,1169.7197,1004.4508,6314.8979
,6963.6055,625.41394,4815.8335,7037.1582,5219.5029,28871.312
,1581.1421,1981.8065,3589.542,551.64618,13349.803,6492.8413
,1171.4912,815.72711,16050.101,10505.432,8121.8965,27648.918
,1235.2791,8843.082,3521.0901,3090.3997,11595.577,14316.784
,2143.3982,4820.1714,8392.2256,1605.8765,11685.992,11207.34
,779.78729,1961.4637,10141.087,1457.4622,888.19928,11926.138
,1648.7603,575.18976,3772.948,3216.5317,6332.4604,7517.1704
,6064.2124,3986.0679,3466.259,2860.9644,4978.46,7960.8677
,4219.7222,1515.9128,8152.7954,3887.5889,2666.7385,11227.282
,3206.3184,1909.7369,4868.7036,2945.0583,16547.506,11741.604
,1361.7532,2316.748,4024.5811,2924.3921,3555.2642,8067.4365
,1549.7246,860.81451,16063.43,803.64453,13516.126,7137.4575
,1089.3658,870.18323,11199.802,965.31171,1258.6508,3269.7371
,562.83948,12790.72,1232.0051,4215.3618,1408.0369,5007.271
,14361.682,1469.7388,17766.682,1976.7548,6005.2593,6457.7983
,4516.0854,1270.7009,354.8873,3842.0288,3337.554,11670.726
,6748.293,2402.9541,1064.9156,2537.4219,3741.4014,8311.3936
,485.3313,1257.9419,8330.7246,760.94611,3064.6646,11820.71
,4039.5957,3094.4917,210.66939,826.05573,5117.7661,2872.1904
,3286.3574,2778.5308,509.67285,927.5437,3300.5288,12189.577
,842.70422,5002.8496,1460.4688,4464.373,2781.2427,14137.901
,24927.766,554.64575,1394.7839,2887.9844,1867.1155,14851.62
,816.2699,917.78967,1339.8606,2294.5339,6927.8955,7839.5649
,5128.6479,1376.9851,1247.8236,1744.2555,1905.6261,11760.3
,3066.7109,5270.4414,807.49298,1385.6395,7456.8232,4133.6895
,1643.224,1010.999,1554.2686,1607.611,6971.7783,825.83667
,1753.8861,2475.6201,3153.5627,2432.7429,7827.207,6716.082
,1329.3744,2421.6108,3979.8584,1687.2037,3096.0806,9705.7783
,1519.0845,843.9162,2664.835,1387.1382,11301.434,17774.045
,1958.2148,2044.8224,1326.6537,2088.5146,2917.531,14109.066
,11701.17,4453.0986,1464.2278,685.68231,7507.6475,8078.9414
,1630.6364,1379.421,4590.6895,1656.4878,3352.5854,8443.7178
,3413.7832,3647.9268,1401.4583,966.50861,6193.0796,10987.036
,1445.8948,7644.5029,1987.536,2198.6836,2693.8818,12208.463
,664.10547,502.96646,941.73108,273.9071,3950.4258,3516.1565
,17825.248,4098.1582,888.89233,2922.8552,11869.433,2838.0552
,1452.2535,1256.1741,1566.5549,1685.5446,10894.064,2447.0164
,3651.9478,2936.293,5016.2729,1583.0823,2441.7014,1646.3472
,1742.9285,4013.6565,8041.1001,1183.7782,9627.3994,8032.6934
,2876.1687,4347.6304,3585.092,1742.932,2975.2834,6716.7715
,3379.1267,821.81879,3810.7705,539.73792,2410.5391,11308.832
,811.1806,850.82965,1121.6163,526.80359,4416.3589,7731.2725
,2279.2319,2047.9823,1033.0536,572.72034,2275.0442,12926.03
,2975.3455,1168.3872,1985.9185,1470.1659,13754.333,5830.7983
,2777.6765,9175.8301,742.98132,1104.2617,2485.0344,3991.2769
,1515.8208,608.37213,2448.0664,1420.1776,4378.1401,1062.6908
,441.2048,2601.8186,11622.266,403.72635,2938.4741,1949.4078
,443.78876,1989.0007,2438.6841,1579.6349,2213.6272,1466.5887
,1103.0586,952.8147,787.48718,679.09271,4589.1118,5980.1562
,1143.8384,4111.5186,2779.4819,2621.3706,4108.2861,12564.131
,378.09259,1585.7207,1182.8617,701.22229,4210.397,6679.9473
,1827.8898,1157.5502,925.03522,1400.0908,2644.0464,10514.981
,1682.6239,14787.176,2701.3804,2060.3577,9257.0361,4820.3535
,3007.3721,3787.7163,1620.1062,760.849,3865.9661,11681.61
,5905.7041,9729.6562,5465.8662,3674.9438,2203.0701,6034.1226
,2341.5537,2300.0251,5435.7539,3257.6692,2491.3633,11239.439
,8067.1206,10695.974,6592.5664,5643.71,1872.8572,6270.0195
,4664.6235,7845.0713,1144.4601,1099.7213,2579.3689,7480.4478
,8687.082,3724.3569,7254.4067,6372.043,3842.844,10314.142
,1634.4333,1958.4882,8123.3887,1090.4363,8532.7695,6714.2817
,737.2182,658.55884,3673.7966,1438.946,1437.438,2600.467
,1209.2222,601.9892,1852.188,620.36627,5053.3096,4346.2036
,1738.5157,640.03174,3732.0054,8551.5527,2840.9126,2534.7764
,2008.8217,11472.118,1436.8079,3690.6519,1161.3148,2187.8159
,2321.0835,569.8233,655.91272,5377.104,5041.2539,4100.1958
,3061.7822,3394.8782,2546.5078,4005.6936,1976.0256,7995.3623
,1790.9429,4763.9141,3814.323,6033.5854,2103.2063,1815.3706
,1196.6062,1133.3302,2589.1963,5335.5854,9196.5215,6421.5298
,3369.0149,5189.3496,982.73218,6693.7661,12431.346,5888.1548
,1347.8723,10352.856,5792.5259,5585.0469,1784.7203,8358.4688
,1711.542,1391.2758,684.24579,712.26361,1342.7067,6116.6855
,1710.0831,994.67151,511.92587,2127.2234,4198.689,6494.5977
,5018.771,2363.376,1869.3927,1091.4059,8950.8066,11087.535
,1964.964,3448.4463,2328.1628,3169.5154,3676.6172,6276.2227
,2151.4141,2609.3242,1773.491,3591.8276,2376.5791,6195.9595
,2767.0405,665.11871,8742.5234,1847.6547,6183.0176,16219.649
,3266.0447,2276.4097,1058.9567,4263.9829,15207.618,4966.168
,1238.6121,1638.0062,1218.087,2325.4998,2083.9897,3269.5728
,2251.0466,2494.2227,1931.0442,2812.855,6350.7754,5357.436
,944.45544,2462.2683,4434.4614,1920.7776,2079.6309,5423.2085
,6155.0098,1679.871,2405.3481,1996.4598,5851.0767,19086.697
,4672.1553,3259.1865,3204.0164,797.49054,5691.2163,5315.3784
,1003.9296,2795.1846,3275.3142,1327.9554,5000.6841,18863.699
,4523.0586,1256.8972,3973.104,3989.4121,13537.823,5297.6309
,1477.913,2601.0793,5177.7212,4056.3616,4040.917,6795.5645
,4432.2441,231.13435,1445.35,1880.7566,3582.1709,8480.1377
,5965.9482,2464.5505,1125.3567,2700.7922,5272.0698,3401.7114
,5893.6641,1897.1282,1108.1049,1386.5479,15774.651,21011.568
,7806.8208,1249.6803,1424.2231,1532.1687,1504.9725,9421.5342
,1902.0337,4408.1841,3628.7048,1917.7515,6268.5884,16289.937
,1849.7889,1545.4072,902.74097,1005.9045,6950.7656,7776.4473
,1301.7135,1876.525,10713.1,2479.4053,12875.42,7738.2627
,1553.6903,5383.7988,9004.0908,3157.9543,2100.7749,16129.008
,4903.5171,1090.4004,1054.9561,6321.8491,2940.4128,8077.0479
,2203.2556,6025.6475,5531.2769,1720.9186,2721.2239,4723.7207
,20291.775,216.76015,1154.8213,1486.2968,6777.4531,12159.43
,724.64691,1949.4154,6130.0161,766.80676,1444.9449,3596.001
,284.08527,8924.9951,1365.8173,1697.7915,4090.6572,20289.43
,336.58075,5410.1509,2209.6946,1067.9796,1641.0493,4671.2622
,4972.2422,2795.375,2468.5071,957.86279,2142.1838,7020.0913
,1853.0559,16536.473,4895.2495,1336.3043,935.75201,4368.3779
,3598.5981,3820.2144,1604.7128,647.12225,3797.2634,1493.225
,13354.512,15879.847,6277.2915,2098.6711,1491.5352,7515.9199
,617.64685,3402.9478,3602.4409,1812.6128,5633.6938,6038.8369
,2746.48,2275.9739,3127.6536,3034.8247,3205.9375,5633.2085
,879.44061,1313.6581,1577.1484,3538.9514,9398.4941,10414.2
,2157.6284,1121.9169,4271.2373,1904.1025,3227.9944,6481.7612
,2212.4253,5283.6768,6467.5645,1829.5887,10242.447,5189.2524
,1543.8828,1204.0869,5846.1646,3568.0232,8242.9619,6217.3735
,1700.424,1366.4244,1210.8854,2994.8589,14925.524,9820.0039
,1115.9238,5459.2715,4943.2007,3779.5371,3378.7932,4106.9204
,1287.5116,1392.1738,1637.1799,1639.2938,7760.9546,10497.734
,1766.3568,1980.85,3577.8347,2565.9797,6955.8672,7001.5083
,3193.9619,1791.5276,2558.8416,2784.5642,10630.077,8976.6025
,2821.1748,3156.3896,3260.6655,1113.3413,2417.6714,13464.194
,2523.5259,2048.4702,1163.2626,1326.189,1456.696,5869.3037
,2200.3506,2470.614,8160.668,2070.291,1503.9219,3757.4822
,1218.5505,4269.8496,4585.7222,4027.3345,8695.3545,5795.9629
,1058.593,6618.3306,3452.0374,1723.4688,5040.3516,3863.29
,1161.9163,1967.6721,2104.4253,4555.0801,15973.22,719.46191
,795.1192,1113.9006,1830.2489,1361.1792,13888.417,2566.9392
,3355.6255,880.87036,3162.4336,3174.3726,9671.3672,1723.9154
,3894.4316,3440.6804,1239.1614,746.07056,2035.1941,15280.517
,2040.2218,3179.7339,8561.0293,3904.2156,3542.7888,2279.1382
,1364.231,2935.7993,1098.2318,4630.7085,6307.4834,11831.549
,889.08154,1528.0355,1542.6769,2575.509,10974.643,4645.8687
,1709.3655,2376.3398,741.62872,1379.5598,2983.3994,1277.0519
,2955.7996,3505.8901,735.06409,1973.6168,3896.21,5527.2231
,2862.332,2934.8721,8045.3081,3502.7109,16399.014,12030.45
,13763.346,1131.6205,620.25757,2110.5364,7025.3057,7222.6885
,5534.0146,4049.6257,2873.9685,2936.5205,7845.3135,5254.9917
,1403.4203,3661.7346,844.71552,732.30927,9653.96,7918.6641
,8966.9033,1773.2753,2936.856,687.8634,13445.381,5180.8345
,1890.5082,596.00171,1005.9785,831.79651,4311.1777,3357.1555
,1097.483,2075.7463,3115.1213,949.58911,2761.5042,6448.9482
,3567.2349,1879.9794,4264.4326,1079.5979,6615.0103,10725.513
,5017.502,1755.0422,8006.0767,1972.9757,7425.1553,14064.562
,1169.6769,3190.2061,692.92041,2566.8574,1270.8789,7667.7402
,1374.1561,427.24448,5773.8804,922.63904,9447.6523,11956.077
,1407.1851,1451.8158,788.09088,3823.9697,3449.3337,6462.2417
,1367.0594,2117.2693,896.66083,730.44769,799.00775,1348.5754
,2239.1611,1090.4927,1807.5573,882.26624,2988.0859,1219.386
,1422.8903,1481.3551,2542.6802,1480.5177,1484.5017,6353.0913
,1632.0555,944.68152,1805.6986,703.35516,5055.271,6572.9907
,1095.8567,1154.0557,2484.7822,1325.1227,1327.4951,4373.584
,1829.859,3726.7478,6583.769,2289.0493,1252.801,2701.2634
,1887.6439,970.6991,1859.7036,3051.0754,5926.2925,3120.1008
,3459.3818,1850.1442,982.02563,1310.4138,2310.5449,8379.3027
,2408.4819,3919.8438,2659.979,1716.531,1769.9843,6292.916
,1543.0879,1071.7732,5679.3315,1012.9315,2388.4094,3493.3347
,1992.6702,3068.0684,8394.001,3863.5125,1211.4595,3011.0798
,1758.0229,1415.1805,1246.5493,5981.0806,4817.8706,3998.2756
,777.61414,1451.9546,9131.1377,460.82007,2517.3389,5178.6187
,1021.9863,579.46399,861.48718,2057.261,2413.9092,4684.1299
,1798.3962,1397.1038,9575.3525,633.42224,8711.3535,1679.0791
,4402.6021,3364.1814,2536.4204,845.92102,3902.4307,9605.8359
,1840.2865,1037.1458,524.55542,872.70483,5379.3081,3992.5396
,1440.4026,3440.2019,533.02185,621.45111,3054.5796,4258.4961
,1660.2119,3743.3059,6178.6577,6639.9873,2707.1697,6224.6533
,2404.2139,3269.1558,1452.9423,231.80389,3433.1387,4850.3276
,5335.2007,1546.2488,7102.9019,3336.4421,2703.498,1791.4072
,1305.905,2762.5623,11121.631,849.50757,9633.3535,5643.1021
,5334.4204,2345.4475,2546.7705,878.25415,4395.2681,12625.179
,3333.3853,8546.3477,2680.0303,2135.6108,2995.9033,6310.417
,7446.5186,3513.325,1110.7914,1584.748,2755.0142,12347.748
,821.94958,2589.1841,7692.9609,1155.141,2508.5051,4810.8667
,1344.2642,2387.095,1450.4534,3631.6865,6628.9404,2039.0062
,5726.7393,2180.9226,2008.3201,1217.2362,12532.55,11698.933
,855.20795,3648.6912,2586.8809,950.9281,7909.207,13083.077
,1589.2502,1205.1682,1223.9763,991.63892,4073.988,1942.98
,2783.3147,5505.9629,2191.2209,545.83875,2544.7131,2606.4797
,1507.3054,5235.0757,3622.2822,499.91092,6673.7739,1622.175
,3940.3953,2887.8315,796.23102,972.56952,5116.2808,3483.2834
,2288.2427,3861.0889,3849.053,777.04126,4410.6436,5686.332
,1455.6647,4051.5503,10483.157,3390.9946,2349.8496,5136.3804
,2375.6055,2079.3789,3413.7881,1929.2432,8352.0312,731.39996
,1966.4167,2036.3838,3692.0791,658.46881,7806.7148,5931.063
,2082.771,2121.6624,1072.9108,550.27393,2906.1309,11405.516
,3019.7922,3986.2537,1739.7756,463.15247,2979.5161,4282.8701
,3378.6897,1094.0847,1497.8607,1678.1208,3209.7402,6065.7539
,540.53979,261.11877,1328.1963,5481.606,11477.655,2999.8
,8612.2744,4491.2285,722.68945,532.20325,3401.7246,2202.0276
,6274.7808,1821.4316,1407.6541,1344.7712,2838.696,14079.614
,2583.7515,10761.279,2052.4912,624.1488,1710.6852,6288.5947
,2686.3806,2631.0454,1147.6404,389.86826,1180.8075,5538.1885
,3481.2134,7170.938,2114.3713,1017.131,3254.5789,925.37683
,5365.1572,3621.4827,3172.7993,710.16711,4145.1577,2830.5359
,851.50165,4434.2598,1290.5129,351.70239,5431.3345,8652.917
,1039.2219,2748.9578,2841.1699,328.76123,6505.5225,17000.039
,11172.135,6070.9897,5898.2686,828.81464,4379.7236,2551.0205
,3209.5742,1750.3917,4057.7461,506.41583,1638.0576,1334.9371
,2457.9324,5704.0063,396.39749,1488.6975,4832.4951,2553.5322
,4585.46,1523.0818,5409.8735,580.87781,2101.0586,582.25171
,684.55341,5568.752,912.82251,585.99939,1589.4572,3279.1963
,4599.4712,4529.4194,4116.3037,689.46674,6471.6299,1830.1351
,1228.1492,479.52826,2759.5713,1791.1353,3665.8005,5535.9253
,1269.0525,1935.2196,2564.1265,412.94287,8726.5801,9877.2178
,1874.5696,862.58313,1711.3156,557.10077,1852.25,2145.6292
,1416.4642,2316.6238,10594.547,3135.2271,3151.2927,6393.3716
,691.07983,2814.9795,4257.3188,1171.877,7264.4893,16553.031
,1235.0513,2868.3315,1558.1587,4508.2754,2965.9556,4166.1567
,564.75104,8859.6143,1309.6892,129.76373,2712.4285,9254.2686
,2264.2039,2226.2444,1821.8877,954.00122,5282.8823,9549.9482
,1679.8402,1294.1869,1328.4432,798.15369,5154.8311,5926.2637
,1990.5883,2550.7539,3185.3887,779.11932,1375.1029,5821.6211
,6907.9126,3895.9375,2701.6118,557.89325,14954.715,4364.0327
,1439.0142,1893.3171,3284.717,526.54333,12759.971,5088.0322
,1185.9496,1381.4644,1939.9027,506.25549,12312.236,2213.762
,1657.1699,1063.288,889.24799,339.17896,3254.5188,6580.209
,2560.5833,2225.949,1890.2065,564.10925,2760.728,3946.1711
,1817.7957,1733.4253,2252.2981,645.36395,12195.402,723.61993
,2025.7004,839.63794,2477.4587,745.34106,4257.8242,4417.4521
,1520.056,2886.3438,1542.9491,337.37335,2693.9998,2853.5215
,1602.484,755.78491,2507.7075,123.32188,3643.3625,1925.2208
,2187.5479,974.22394,922.68353,413.5018,12835.097,1948.05
,841.2276,4117.7612,5510.7891,1205.267,2736.9141,2613.8152
,1973.4578,5140.2339,663.60028,727.53296,1411.0026,2728.4126
,1425.217,543.0838,1097.7056,391.78268,547.52661,2440.9922
,966.34045,1596.9026,1731.6317,462.30881,6737.7134,17127.373
,1084.3456,3627.853,9521.6191,434.37097,3339.7969,1087.5883
,1154.5852,7694.2642,4619.1748,496.35352,2526.8909,3011.1553
,2303.0889,1686.2124,1991.5496,277.23157,7603.8867,3251.8059
,3779.7466,3902.7246,3329.3474,365.99225,1567.9287,625.40997
,2457.8867,2992.1938,450.37717,609.74609,1791.3311,2770.9766
,1633.4822,3570.5979,2116.1157,475.72931,6503.8252,2764.4827
,15224.906,3948.4299,2128.3389,2082.3735,17601.814,1177.9072
,1143.0061,12316.004,1590.6248,399.00476,1405.6903,4877.9194
,1952.4567,6689.1187,11336.39,401.62823,2988.248,9257.3916
,7287.2793,1261.3606,3324.2695,1073.6484,6105.0894,4302.812
,3686.6057,4106.772,284.29678,495.73575,2988.5334,711.52618
,1941.2964,7977.4531,840.62079,388.10757,6898.5522,2197.3079
,3910.156,11079.402,1575.0876,556.8277,10553.28,2659.4202
,1423.0891,665.23431,1339.2755,231.70114,3847.1726,2076.0391
,10797.896,8583.2334,967.66071,296.35706,6674.7832,6583.6704
,3411.1211,3971.1936,3108.3931,431.3396,4027.376,1604.4584
,2921.0361,4870.0796,714.00012,1392.0682,1185.5901,16153.629
,1823.1987,1443.0861,1278.3279,571.82635,3950.4531,6805.77
,3329.4385,9552.458,2204.0366,328.69427,1733.3811,1244.9465
,1847.8083,3029.8491,2005.5768,171.57599,6642.8188,13830.396
,1195.1104,2120.7727,736.15753,740.74042,2933.3635,909.22852
,4693.3501,700.74371,1066.0695,964.84644,1739.5256,8391.623
,2760.6626,1347.5292,1806.6437,292.89722,3857.7156,8723.7588
,844.68463,1320.4766,896.46399,129.81694,2454.3591,4495.4043
,1307.585,1883.5984,4363.0469,501.31873,1799.4983,3862.688
,1415.663,2154.2773,686.4563,463.62189,3476.6814,9067.2305
,5123.8149,1094.0769,1732.9709,312.82999,2116.4321,10905.454
,15253.204,2887.8938,13338.272,237.94623,4554.6777,11633.12
,7734.5093,1997.3127,8331.0762,195.42419,3925.3838,7543.7222
,3474.3064,3612.0691,7151.3027,116.28482,6685.4233,7811.0308
,1530.8868,2911.8655,7366.2593,722.39813,2685.7368,8049.3369
,2537.2827,2022.3663,7306.5117,504.54544,18200.412,9054.9629
,3729.4514,2239.9282,9193.2139,447.19644,12421.436,1328.4633
,11101.253,635.66046,3000.7253,582.24646,2606.4568,10893.203
,394.84192,3145.6157,10750.791,434.67004,10582.207,5678.8159
,661.03833,3688.3962,12215.417,348,8607.5068,20933.463
,889.72083,2555.9485,18015.771,128.34094,8751.0166,8155.0293
,5177.2637,4995.7817,18400.148,150.78104,2781.0532,9223.957
,7692.1631,1584.1877,8616.04,192.87161,1370.0156,2922.2415
,1340.2383,1102.803,19364.1,497.64978,11441.356,10235.247
,422.81232,1813.1213,150.5865,2145.9038,1709.5298,9539.498
,3390.354,2530.9695,12740.265,1397.941,10977.767,4503.8564
,3762.833,1846.3152,9318.7393,1919.5385,7414.8901,7486.1826
,1646.7261,831.93335,5527.1753,1508.5562,903.78662,4584.5225
,808.39984,1252.5872,4789.1035,1963.2467,6366.7622,16688.336
,2339.5515,3069.6992,11911.507,2106.6838,10850.042,10327.956
,2095.2407,3392.4395,15437.998,2169.6003,3655.5251,3745.3113
,1697.0452,896.85034,12642.277,740.54199,8701.6357,5076.166
,9217.0879,6610.6489,19081.27,2092.031,12157.892,5499.3521
,2075.8872,2930.5444,6508.5293,2755.7266,7602.0415,16755.051
,790.20508,1581.3635,16677.508,2313.1914,1061.8325,4764.7393
,1357.4462,1243.079,10555.822,548.83691,3892.2656,5318.5771
,2139.2783,2214.4663,17557.76,1643.5022,1524.615,7923.6323
,4153.0698,588.70001,15180.972,1548.6084,5619.0903,6152.2935
